model_type,seed,epoch,train_total,test_total,train_so3_orth,train_success_rate
phnode_full,43,190,0.00430074,0.00448612,1.16836e-07,1
phnode_full,43,191,0.00425784,0.00446667,1.16785e-07,1
phnode_full,43,192,0.00421051,0.0044135,1.16709e-07,1
phnode_full,43,193,0.00418496,0.00435562,1.16749e-07,1
phnode_full,43,194,0.00418829,0.00441437,1.16974e-07,1
phnode_full,43,195,0.0041789,0.00435394,1.1703e-07,1
phnode_full,43,196,0.00416994,0.0043598,1.16908e-07,1
phnode_full,43,197,0.00416552,0.00430332,1.16746e-07,1
phnode_full,43,198,0.0041506,0.00436093,1.16889e-07,1
phnode_full,43,199,0.00415725,0.00433533,1.16862e-07,1
phnode_full,43,200,0.0041487,0.00433178,1.16863e-07,1
phnode_full,43,201,0.0041203,0.00430092,1.16892e-07,1
phnode_full,43,202,0.00411944,0.00429291,1.17132e-07,1
phnode_full,43,203,0.00411395,0.00427986,1.17009e-07,1
phnode_full,43,204,0.00410965,0.00427441,1.16985e-07,1
phnode_full,43,205,0.00410755,0.00429181,1.16838e-07,1
phnode_full,43,206,0.00410137,0.00426322,1.16807e-07,1
phnode_full,43,207,0.00409586,0.00431378,1.17156e-07,1
phnode_full,43,208,0.00409772,0.00431009,1.17019e-07,1
phnode_full,43,209,0.00409124,0.00430384,1.16915e-07,1
phnode_full,43,210,0.004073,0.00424901,1.16786e-07,1
phnode_full,43,211,0.00406354,0.00421848,1.16928e-07,1
phnode_full,43,212,0.00406395,0.00422658,1.17167e-07,1
phnode_full,43,213,0.00406334,0.00423736,1.16903e-07,1
phnode_full,43,214,0.00406491,0.00421928,1.16776e-07,1
phnode_full,43,215,0.00405514,0.00422391,1.16918e-07,1
phnode_full,43,216,0.0040592,0.00423503,1.17087e-07,1
phnode_full,43,217,0.00405112,0.00422766,1.16907e-07,1
phnode_full,43,218,0.00404893,0.00421418,1.17082e-07,1
phnode_full,43,219,0.00403818,0.00421825,1.16933e-07,1
phnode_full,43,220,0.00403808,0.00421449,1.1696e-07,1
phnode_full,43,221,0.00403485,0.00421146,1.16992e-07,1
phnode_full,43,222,0.00402675,0.00420601,1.16991e-07,1
phnode_full,43,223,0.00403023,0.00420009,1.16998e-07,1
phnode_full,43,224,0.00402481,0.00418808,1.16988e-07,1
phnode_full,43,225,0.00402604,0.00419505,1.1681e-07,1
phnode_full,43,226,0.00402285,0.00419859,1.17071e-07,1
phnode_full,43,227,0.00402218,0.0041996,1.17114e-07,1
phnode_full,43,228,0.00401683,0.00418397,1.17171e-07,1
phnode_full,43,229,0.00401013,0.00417969,1.16841e-07,1
phnode_full,43,230,0.00401258,0.00417965,1.16881e-07,1
phnode_full,43,231,0.00401204,0.00418635,1.17091e-07,1
phnode_full,43,232,0.00400859,0.00417373,1.17122e-07,1
phnode_full,43,233,0.00400995,0.00417718,1.16895e-07,1
phnode_full,43,234,0.00400903,0.00416549,1.17039e-07,1
phnode_full,43,235,0.00400855,0.00417234,1.16951e-07,1
phnode_full,43,236,0.00400213,0.00417447,1.16989e-07,1
phnode_full,43,237,0.00400931,0.00418007,1.17052e-07,1
phnode_full,43,238,0.00400194,0.00416185,1.16997e-07,1
phnode_full,43,239,0.00399639,0.00416461,1.17069e-07,1
phnode_full,43,240,0.00400647,0.00418793,1.17024e-07,1
phnode_full,43,241,0.00400053,0.00416264,1.16954e-07,1
phnode_full,43,242,0.0039957,0.00416387,1.17042e-07,1
phnode_full,43,243,0.00399383,0.00415887,1.17035e-07,1
phnode_full,43,244,0.00399528,0.00415699,1.16939e-07,1
phnode_full,43,245,0.00399197,0.00416007,1.17174e-07,1
phnode_full,43,246,0.0039866,0.00416589,1.17193e-07,1
phnode_full,43,247,0.00398824,0.00415475,1.17041e-07,1
phnode_full,43,248,0.00399185,0.00415558,1.16971e-07,1
phnode_full,43,249,0.00399081,0.00416158,1.1704e-07,1
phnode_full,43,250,0.00398758,0.00416228,1.17214e-07,1
phnode_full,44,1,4.40509,5.17752,1.26148e-07,1
phnode_full,44,2,3.61937,4.38505,1.19221e-07,1
phnode_full,44,3,2.97502,3.29135,1.16165e-07,1
phnode_full,44,4,2.24299,2.14532,1.1441e-07,1
phnode_full,44,5,1.256,1.03996,1.13849e-07,1
phnode_full,44,6,0.763596,0.709575,1.14949e-07,1
phnode_full,44,7,0.494214,0.988955,1.13606e-07,1
phnode_full,44,8,2.42189,1.56554,1.32542e-07,1
phnode_full,44,9,1.06188,0.862063,3.16475e-07,1
phnode_full,44,10,0.824384,0.694908,1.27292e-07,1
phnode_full,44,11,0.494194,0.338267,1.22744e-07,1
phnode_full,44,12,0.428301,0.442848,1.17066e-07,1
phnode_full,44,13,0.411273,0.41831,1.17901e-07,1
phnode_full,44,14,0.396893,0.335377,1.19547e-07,1
phnode_full,44,15,0.393038,0.682728,1.2009e-07,1
phnode_full,44,16,0.505926,0.56984,1.80491e-07,1
phnode_full,44,17,0.433617,0.509195,1.22852e-07,1
phnode_full,44,18,0.309791,0.406968,1.16977e-07,1
phnode_full,44,19,0.52741,0.403395,1.18737e-07,1
phnode_full,44,20,0.287287,0.303981,1.17908e-07,1
phnode_full,44,21,0.221803,2.13691,1.15015e-07,1
phnode_full,44,22,1.18129,0.621466,5.02243e-07,1
phnode_full,44,23,0.84875,1.0787,2.51741e-07,1
phnode_full,44,24,4.05099,6.61992,9.33359e-06,1
phnode_full,44,25,1.62127,0.401663,1.73693e-07,1
phnode_full,44,26,0.418301,0.615485,1.17077e-07,1
phnode_full,44,27,0.281636,0.173199,1.13906e-07,1
phnode_full,44,28,0.333035,0.631341,1.15227e-07,1
phnode_full,44,29,0.531424,0.58114,1.17548e-07,1
phnode_full,44,30,0.343325,0.235686,1.13509e-07,1
phnode_full,44,31,0.365037,0.363618,1.1361e-07,1
phnode_full,44,32,0.228702,0.204892,1.13632e-07,1
phnode_full,44,33,0.223474,0.376649,1.13946e-07,1
phnode_full,44,34,0.269423,0.211155,1.13901e-07,1
phnode_full,44,35,0.218069,0.897283,1.1373e-07,1
phnode_full,44,36,0.423152,0.621188,1.14154e-07,1
phnode_full,44,37,0.678788,0.417649,1.13793e-07,1
phnode_full,44,38,0.320055,0.253054,1.13247e-07,1
phnode_full,44,39,0.235563,0.311052,1.13329e-07,1
phnode_full,44,40,0.23874,0.18934,1.13839e-07,1
phnode_full,44,41,0.250462,0.256725,1.13748e-07,1
phnode_full,44,42,0.285869,0.272744,1.1322e-07,1
phnode_full,44,43,0.265301,0.400166,1.13744e-07,1
phnode_full,44,44,0.67472,0.501588,1.14894e-07,1
phnode_full,44,45,0.426253,0.301847,1.14382e-07,1
phnode_full,44,46,0.27251,0.237048,1.13459e-07,1
phnode_full,44,47,0.22158,0.202609,1.13377e-07,1
phnode_full,44,48,0.187955,0.156567,1.13957e-07,1
phnode_full,44,49,0.253663,0.267978,1.14194e-07,1
phnode_full,44,50,0.699514,0.610842,1.16926e-07,1
phnode_full,44,51,0.351101,0.262388,1.14992e-07,1
phnode_full,44,52,0.244186,0.218802,1.13465e-07,1
phnode_full,44,53,0.190828,0.177517,1.13673e-07,1
phnode_full,44,54,0.160171,0.218885,1.14316e-07,1
phnode_full,44,55,0.206938,0.191323,1.1467e-07,1
phnode_full,44,56,0.155295,0.123612,1.14076e-07,1
phnode_full,44,57,0.231634,0.327037,1.14754e-07,1
phnode_full,44,58,0.304253,0.26808,1.14455e-07,1
phnode_full,44,59,0.248813,0.232215,1.14083e-07,1
phnode_full,44,60,0.189269,0.216907,1.14111e-07,1
phnode_full,44,61,0.165664,0.211966,1.14447e-07,1
phnode_full,44,62,0.143849,0.128829,1.14739e-07,1
phnode_full,44,63,0.113932,0.090894,1.14946e-07,1
phnode_full,44,64,0.113965,0.203305,1.15765e-07,1
phnode_full,44,65,0.121852,0.0855837,1.15617e-07,1
phnode_full,44,66,0.0793555,0.0754229,1.15894e-07,1
phnode_full,44,67,0.0862851,0.0744915,1.15794e-07,1
phnode_full,44,68,0.0757952,0.0725303,1.15579e-07,1
phnode_full,44,69,0.112595,0.0748748,1.15778e-07,1
phnode_full,44,70,0.0928637,0.0892475,1.15453e-07,1
phnode_full,44,71,0.0681845,0.0651939,1.15705e-07,1
phnode_full,44,72,0.0735218,0.0750267,1.15519e-07,1
phnode_full,44,73,0.0792539,0.245423,1.15637e-07,1
phnode_full,44,74,0.120633,0.0839699,1.15953e-07,1
phnode_full,44,75,0.066113,0.207606,1.15691e-07,1
phnode_full,44,76,0.107204,0.112696,1.16224e-07,1
phnode_full,44,77,0.125943,0.117854,1.15737e-07,1
phnode_full,44,78,0.0759185,0.0599465,1.156e-07,1
phnode_full,44,79,0.0660097,0.0461017,1.15967e-07,1
phnode_full,44,80,0.0477538,0.0415879,1.15908e-07,1
phnode_full,44,81,0.0422955,0.0503037,1.15858e-07,1
phnode_full,44,82,0.0658627,0.0973948,1.16002e-07,1
phnode_full,44,83,0.0567398,0.043101,1.15667e-07,1
phnode_full,44,84,0.0412837,0.0467152,1.15903e-07,1
phnode_full,44,85,0.0407803,0.0572582,1.15766e-07,1
phnode_full,44,86,0.0477416,0.0644388,1.15628e-07,1
phnode_full,44,87,0.0474138,0.0430332,1.15633e-07,1
phnode_full,44,88,0.0352362,0.0308235,1.15409e-07,1
phnode_full,44,89,0.032534,0.0338113,1.15544e-07,1
phnode_full,44,90,0.027098,0.0286452,1.15726e-07,1
phnode_full,44,91,0.0339507,0.085819,1.15557e-07,1
phnode_full,44,92,0.0470835,0.0317348,1.15718e-07,1
phnode_full,44,93,0.0285644,0.0313331,1.15921e-07,1
phnode_full,44,94,0.0206831,0.0549973,1.15803e-07,1
phnode_full,44,95,0.0309457,0.0352799,1.16154e-07,1
phnode_full,44,96,0.0223199,0.0303869,1.16124e-07,1
phnode_full,44,97,0.0186367,0.0320934,1.16133e-07,1
phnode_full,44,98,0.0188255,0.0138611,1.16136e-07,1
phnode_full,44,99,0.018431,0.0224413,1.16478e-07,1
phnode_full,44,100,0.023947,0.0120303,1.16364e-07,1
phnode_full,44,101,0.0296849,0.0331298,1.16338e-07,1
phnode_full,44,102,0.0429015,0.0194651,1.16076e-07,1
phnode_full,44,103,0.0185695,0.0109112,1.16195e-07,1
phnode_full,44,104,0.0146596,0.0193905,1.16354e-07,1
phnode_full,44,105,0.0164075,0.0131211,1.16359e-07,1
phnode_full,44,106,0.0170545,0.00934683,1.16379e-07,1
phnode_full,44,107,0.0151766,0.0101059,1.16358e-07,1
phnode_full,44,108,0.0114514,0.00972918,1.16471e-07,1
phnode_full,44,109,0.0146851,0.0203657,1.16275e-07,1
phnode_full,44,110,0.0148603,0.0190508,1.16362e-07,1
phnode_full,44,111,0.0145031,0.0113465,1.1623e-07,1
phnode_full,44,112,0.0129906,0.0106865,1.16248e-07,1
phnode_full,44,113,0.0115498,0.00932902,1.16446e-07,1
phnode_full,44,114,0.00838543,0.00835742,1.16405e-07,1
phnode_full,44,115,0.00768438,0.00895704,1.16626e-07,1
phnode_full,44,116,0.00723897,0.00706051,1.16769e-07,1
phnode_full,44,117,0.00703973,0.00777305,1.16535e-07,1
phnode_full,44,118,0.010545,0.0161248,1.1654e-07,1
phnode_full,44,119,0.0132132,0.0107866,1.16551e-07,1
phnode_full,44,120,0.0119817,0.0151045,1.16247e-07,1
phnode_full,44,121,0.0117622,0.00866906,1.16511e-07,1
phnode_full,44,122,0.0104364,0.00981624,1.16409e-07,1
phnode_full,44,123,0.00881167,0.0066246,1.16551e-07,1
phnode_full,44,124,0.00831103,0.0111805,1.16747e-07,1
phnode_full,44,125,0.00784927,0.00931456,1.166e-07,1
phnode_full,44,126,0.00774337,0.00653511,1.16516e-07,1
phnode_full,44,127,0.00698899,0.0181039,1.1656e-07,1
phnode_full,44,128,0.00899373,0.00963304,1.16466e-07,1
phnode_full,44,129,0.00965954,0.00800094,1.16644e-07,1
phnode_full,44,130,0.0101501,0.0103075,1.16623e-07,1
phnode_full,44,131,0.00980925,0.00979549,1.16428e-07,1
phnode_full,44,132,0.00991067,0.0111715,1.1657e-07,1
phnode_full,44,133,0.00964394,0.00933939,1.1662e-07,1
phnode_full,44,134,0.00919133,0.00979515,1.16433e-07,1
phnode_full,44,135,0.00808855,0.0082531,1.16571e-07,1
phnode_full,44,136,0.00633719,0.0060333,1.16655e-07,1
phnode_full,44,137,0.00612751,0.0062303,1.16853e-07,1
phnode_full,44,138,0.0081646,0.0318561,1.16739e-07,1
phnode_full,44,139,0.00990396,0.0113903,1.16693e-07,1
phnode_full,44,140,0.00689677,0.00602698,1.16635e-07,1
phnode_full,44,141,0.00795569,0.0078045,1.1672e-07,1
phnode_full,44,142,0.00718258,0.0066697,1.16761e-07,1
phnode_full,44,143,0.00702682,0.00708426,1.16696e-07,1
phnode_full,44,144,0.00752097,0.00744229,1.16616e-07,1
phnode_full,44,145,0.00756044,0.00709139,1.16632e-07,1
phnode_full,44,146,0.00717413,0.00759031,1.16728e-07,1
phnode_full,44,147,0.00685636,0.00817279,1.16687e-07,1
phnode_full,44,148,0.00662884,0.0111184,1.16633e-07,1
phnode_full,44,149,0.0061032,0.00522273,1.16633e-07,1
phnode_full,44,150,0.00493529,0.00528073,1.16897e-07,1
phnode_full,44,151,0.00484749,0.00498858,1.16789e-07,1
phnode_full,44,152,0.00486826,0.00494234,1.1675e-07,1
phnode_full,44,153,0.0047508,0.00497405,1.16743e-07,1
phnode_full,44,154,0.0047329,0.00500914,1.16678e-07,1
phnode_full,44,155,0.00476145,0.00486377,1.16916e-07,1
phnode_full,44,156,0.00481948,0.00516013,1.16696e-07,1
phnode_full,44,157,0.00470467,0.00478456,1.16805e-07,1
phnode_full,44,158,0.0051897,0.0138594,1.16756e-07,1
phnode_full,44,159,0.00593258,0.00491594,1.16813e-07,1
phnode_full,44,160,0.00527569,0.00531473,1.16843e-07,1
phnode_full,44,161,0.00538628,0.00504539,1.17035e-07,1
phnode_full,44,162,0.00477339,0.00500493,1.1688e-07,1
phnode_full,44,163,0.00464952,0.00477935,1.16761e-07,1
phnode_full,44,164,0.00448439,0.00476314,1.16783e-07,1
phnode_full,44,165,0.00451041,0.00478057,1.16863e-07,1
phnode_full,44,166,0.00451311,0.00473384,1.16897e-07,1
phnode_full,44,167,0.00444672,0.00467062,1.16818e-07,1
phnode_full,44,168,0.00451216,0.00495742,1.16906e-07,1
phnode_full,44,169,0.00445199,0.00460359,1.17102e-07,1
phnode_full,44,170,0.00439281,0.0046167,1.16846e-07,1
phnode_full,44,171,0.0044093,0.00451475,1.16739e-07,1
phnode_full,44,172,0.00437357,0.00464629,1.16951e-07,1
phnode_full,44,173,0.00441414,0.00470466,1.16953e-07,1
phnode_full,44,174,0.00437093,0.00460551,1.16966e-07,1
phnode_full,44,175,0.00436255,0.00450298,1.16881e-07,1
phnode_full,44,176,0.00431606,0.00453135,1.16983e-07,1
phnode_full,44,177,0.00427774,0.00454986,1.17044e-07,1
phnode_full,44,178,0.00429903,0.00446964,1.16857e-07,1
phnode_full,44,179,0.00428519,0.00442696,1.16876e-07,1
phnode_full,44,180,0.00426649,0.00449082,1.16964e-07,1
phnode_full,44,181,0.00425766,0.00440989,1.17074e-07,1
phnode_full,44,182,0.00422703,0.00446635,1.16987e-07,1
phnode_full,44,183,0.00423691,0.00445202,1.16805e-07,1
phnode_full,44,184,0.0042333,0.00441647,1.16966e-07,1
phnode_full,44,185,0.0042323,0.00439376,1.16971e-07,1
phnode_full,44,186,0.004219,0.00439194,1.16777e-07,1
phnode_full,44,187,0.00418968,0.00438493,1.1687e-07,1
phnode_full,44,188,0.00419606,0.0043722,1.17115e-07,1
phnode_full,44,189,0.00418282,0.00443023,1.17062e-07,1
phnode_full,44,190,0.00419598,0.00448148,1.1699e-07,1
phnode_full,44,191,0.00419792,0.00436776,1.16807e-07,1
phnode_full,44,192,0.00417188,0.00436155,1.1698e-07,1
phnode_full,44,193,0.00417093,0.00434277,1.169e-07,1
phnode_full,44,194,0.00415574,0.00435555,1.16917e-07,1
phnode_full,44,195,0.00415975,0.00439528,1.1712e-07,1
phnode_full,44,196,0.00418037,0.00437845,1.16933e-07,1
phnode_full,44,197,0.00416274,0.00436159,1.16883e-07,1
phnode_full,44,198,0.00413577,0.00432317,1.17121e-07,1
phnode_full,44,199,0.00413333,0.00433381,1.16955e-07,1
phnode_full,44,200,0.00413866,0.00433493,1.1681e-07,1
phnode_full,44,201,0.00414077,0.00433053,1.17066e-07,1
phnode_full,44,202,0.00412349,0.00429615,1.17175e-07,1
phnode_full,44,203,0.0041256,0.00428689,1.17058e-07,1
phnode_full,44,204,0.00411613,0.00432786,1.16778e-07,1
phnode_full,44,205,0.00410546,0.00430831,1.16832e-07,1
phnode_full,44,206,0.00410617,0.00427961,1.16954e-07,1
phnode_full,44,207,0.00411214,0.00428496,1.17035e-07,1
phnode_full,44,208,0.00409145,0.0043089,1.17033e-07,1
phnode_full,44,209,0.00409862,0.00427686,1.16844e-07,1
phnode_full,44,210,0.00409046,0.00427346,1.17057e-07,1
phnode_full,44,211,0.00409421,0.00431535,1.16908e-07,1
phnode_full,44,212,0.00408036,0.00427189,1.17095e-07,1
phnode_full,44,213,0.00407396,0.00425669,1.17095e-07,1
phnode_full,44,214,0.00407096,0.00425811,1.17074e-07,1
phnode_full,44,215,0.00407315,0.00427859,1.17139e-07,1
phnode_full,44,216,0.00408102,0.00428058,1.16981e-07,1
phnode_full,44,217,0.00406778,0.00424309,1.17133e-07,1
phnode_full,44,218,0.00406195,0.00424881,1.17016e-07,1
phnode_full,44,219,0.00406024,0.00426267,1.17121e-07,1
phnode_full,44,220,0.00406642,0.00428377,1.17151e-07,1
phnode_full,44,221,0.00406387,0.00424492,1.16909e-07,1
phnode_full,44,222,0.00405885,0.00423859,1.17026e-07,1
phnode_full,44,223,0.00405678,0.00423925,1.17017e-07,1
phnode_full,44,224,0.00405729,0.00423327,1.16997e-07,1
phnode_full,44,225,0.00405129,0.00424699,1.16973e-07,1
phnode_full,44,226,0.00405212,0.00423624,1.17153e-07,1
phnode_full,44,227,0.0040526,0.00423045,1.1712e-07,1
phnode_full,44,228,0.00404955,0.00422931,1.16909e-07,1
phnode_full,44,229,0.00404708,0.00422282,1.17047e-07,1
phnode_full,44,230,0.0040411,0.00422762,1.17021e-07,1
phnode_full,44,231,0.00404274,0.00423011,1.16926e-07,1
phnode_full,44,232,0.00404394,0.0042277,1.16919e-07,1
phnode_full,44,233,0.00403695,0.00422839,1.16951e-07,1
phnode_full,44,234,0.00403648,0.00421836,1.16917e-07,1
phnode_full,44,235,0.00404306,0.00421971,1.17137e-07,1
phnode_full,44,236,0.00403367,0.00421683,1.16814e-07,1
phnode_full,44,237,0.00403377,0.00421964,1.17099e-07,1
phnode_full,44,238,0.00403293,0.00421265,1.16926e-07,1
phnode_full,44,239,0.00403261,0.00421826,1.17221e-07,1
phnode_full,44,240,0.00403519,0.0042128,1.17064e-07,1
phnode_full,44,241,0.0040328,0.00422254,1.1705e-07,1
phnode_full,44,242,0.00403305,0.00420655,1.17148e-07,1
phnode_full,44,243,0.00403017,0.00420984,1.17036e-07,1
phnode_full,44,244,0.00403122,0.00421347,1.16984e-07,1
phnode_full,44,245,0.00402278,0.00420923,1.17069e-07,1
phnode_full,44,246,0.00402618,0.0042102,1.17082e-07,1
phnode_full,44,247,0.00402947,0.00421111,1.17043e-07,1
phnode_full,44,248,0.00402838,0.00420855,1.16894e-07,1
phnode_full,44,249,0.00402177,0.00420765,1.17044e-07,1
phnode_full,44,250,0.00402239,0.004207,1.17002e-07,1
phnode_full,45,1,4.34515,5.0786,1.25833e-07,1
phnode_full,45,2,3.65641,4.43308,1.18873e-07,1
phnode_full,45,3,3.09762,3.41599,1.16403e-07,1
phnode_full,45,4,2.09259,1.87604,1.16492e-07,1
phnode_full,45,5,1.03861,2.06059,1.44986e-07,1
phnode_full,45,6,0.885939,1.06724,1.1822e-07,1
phnode_full,45,7,1.02201,1.2432,1.18046e-07,1
phnode_full,45,8,0.981463,0.99617,1.19833e-07,1
phnode_full,45,9,1.22084,1.01885,1.13762e-07,1
phnode_full,45,10,0.83303,0.958861,1.14882e-07,1
phnode_full,45,11,0.725448,0.482808,1.16489e-07,1
phnode_full,45,12,1.2299,0.954314,1.30652e-07,1
phnode_full,45,13,0.632961,0.784716,1.377e-07,1
phnode_full,45,14,0.954715,0.557714,1.55415e-07,1
phnode_full,45,15,0.704066,0.456915,1.99091e-07,1
phnode_full,45,16,0.688154,1.06366,7.38354e-07,1
phnode_full,45,17,0.912581,0.836962,1.29642e-07,1
phnode_full,45,18,0.558164,0.533942,1.44238e-07,1
phnode_full,45,19,0.826504,0.524413,2.46316e-07,1
phnode_full,45,20,0.393909,0.51045,1.35407e-07,1
phnode_full,45,21,0.725609,1.34386,1.56528e-07,1
phnode_full,45,22,1.12108,0.57927,7.9445e-07,1
phnode_full,45,23,0.468374,0.247259,1.27169e-07,1
phnode_full,45,24,0.322398,0.36323,1.18399e-07,1
phnode_full,45,25,0.559215,0.960883,1.2444e-07,1
phnode_full,45,26,0.921685,1.36441,5.48474e-07,1
phnode_full,45,27,3.38944,2.91898,1.29397e-06,1
phnode_full,45,28,1.61351,2.13931,1.5185e-07,1
phnode_full,45,29,0.735259,0.399552,1.67024e-07,1
phnode_full,45,30,0.38003,0.744415,1.14903e-07,1
phnode_full,45,31,0.571349,0.503532,1.15695e-07,1
phnode_full,45,32,0.387204,0.24063,1.14985e-07,1
phnode_full,45,33,0.318094,0.239441,1.1442e-07,1
phnode_full,45,34,0.283702,0.248288,1.13712e-07,1
phnode_full,45,35,0.175187,0.165478,1.13573e-07,1
phnode_full,45,36,0.126495,0.132076,1.14535e-07,1
phnode_full,45,37,0.272036,0.335505,1.14601e-07,1
phnode_full,45,38,0.269456,0.213305,1.14146e-07,1
phnode_full,45,39,0.315063,0.285939,1.14666e-07,1
phnode_full,45,40,0.157378,0.123658,1.14168e-07,1
phnode_full,45,41,0.158865,0.15077,1.14502e-07,1
phnode_full,45,42,0.152337,0.110854,1.14586e-07,1
phnode_full,45,43,0.136887,0.110803,1.15089e-07,1
phnode_full,45,44,0.109305,0.175551,1.14906e-07,1
phnode_full,45,45,0.163674,0.128389,1.15309e-07,1
phnode_full,45,46,0.112667,0.0854521,1.15027e-07,1
phnode_full,45,47,0.126644,0.216235,1.15185e-07,1
phnode_full,45,48,0.156889,0.100928,1.14852e-07,1
phnode_full,45,49,0.198536,0.14484,1.14989e-07,1
phnode_full,45,50,0.106951,0.0961968,1.14795e-07,1
phnode_full,45,51,0.0732382,0.0902051,1.157e-07,1
phnode_full,45,52,0.0680217,0.0906406,1.15638e-07,1
phnode_full,45,53,0.0872065,0.0957619,1.15976e-07,1
phnode_full,45,54,0.0719026,0.0803545,1.15952e-07,1
phnode_full,45,55,0.0601203,0.0689855,1.16142e-07,1
phnode_full,45,56,0.0801313,0.0811596,1.16081e-07,1
phnode_full,45,57,0.0970827,0.0779001,1.15965e-07,1
phnode_full,45,58,0.0621272,0.0658196,1.15892e-07,1
phnode_full,45,59,0.0567987,0.0709288,1.16266e-07,1
phnode_full,45,60,0.0641198,0.0942352,1.15897e-07,1
phnode_full,45,61,0.0576399,0.0676602,1.16137e-07,1
phnode_full,45,62,0.0569665,0.0495314,1.1634e-07,1
phnode_full,45,63,0.0938862,0.0898643,1.16312e-07,1
phnode_full,45,64,0.0720806,0.0818839,1.15577e-07,1
phnode_full,45,65,0.0519696,0.0548468,1.15767e-07,1
phnode_full,45,66,0.0446576,0.0465193,1.16149e-07,1
phnode_full,45,67,0.0477278,0.0791256,1.16264e-07,1
phnode_full,45,68,0.0440204,0.0473375,1.15766e-07,1
phnode_full,45,69,0.0336871,0.0307261,1.15955e-07,1
phnode_full,45,70,0.0245705,0.0258557,1.16315e-07,1
phnode_full,45,71,0.0582145,0.0516958,1.16285e-07,1
phnode_full,45,72,0.0335002,0.036263,1.16001e-07,1
phnode_full,45,73,0.0387367,0.0353078,1.1696e-07,1
phnode_full,45,74,0.0341555,0.0350627,1.16492e-07,1
phnode_full,45,75,0.0321908,0.0210876,1.1654e-07,1
phnode_full,45,76,0.0301269,0.0216432,1.16487e-07,1
phnode_full,45,77,0.0517686,0.0416306,1.16402e-07,1
phnode_full,45,78,0.0380347,0.026373,1.1601e-07,1
phnode_full,45,79,0.0227083,0.0241406,1.1669e-07,1
phnode_full,45,80,0.0238297,0.0220358,1.16718e-07,1
phnode_full,45,81,0.0186127,0.0181941,1.1643e-07,1
phnode_full,45,82,0.0147361,0.0156385,1.16589e-07,1
phnode_full,45,83,0.0130662,0.0135536,1.16692e-07,1
phnode_full,45,84,0.0157085,0.0321043,1.16709e-07,1
phnode_full,45,85,0.0217362,0.0360184,1.1666e-07,1
phnode_full,45,86,0.0198979,0.019491,1.16472e-07,1
phnode_full,45,87,0.0155874,0.0154994,1.16638e-07,1
phnode_full,45,88,0.0181335,0.0132603,1.16599e-07,1
phnode_full,45,89,0.011238,0.0115664,1.1673e-07,1
phnode_full,45,90,0.0148744,0.0134218,1.16933e-07,1
phnode_full,45,91,0.0176543,0.0197316,1.16574e-07,1
phnode_full,45,92,0.0160386,0.0124763,1.16517e-07,1
phnode_full,45,93,0.0126542,0.0132316,1.16658e-07,1
phnode_full,45,94,0.0105978,0.010055,1.16894e-07,1
phnode_full,45,95,0.00918623,0.0101249,1.16731e-07,1
phnode_full,45,96,0.00875012,0.00870274,1.16886e-07,1
phnode_full,45,97,0.00841573,0.0108964,1.16812e-07,1
phnode_full,45,98,0.0102742,0.0124298,1.16699e-07,1
phnode_full,45,99,0.010236,0.0102982,1.16854e-07,1
phnode_full,45,100,0.0120534,0.0162466,1.16874e-07,1
phnode_full,45,101,0.0231589,0.0278773,1.1677e-07,1
phnode_full,45,102,0.0166511,0.0099486,1.16657e-07,1
phnode_full,45,103,0.0143627,0.0116802,1.16745e-07,1
phnode_full,45,104,0.013744,0.0103469,1.16806e-07,1
phnode_full,45,105,0.0116598,0.0154277,1.167e-07,1
phnode_full,45,106,0.0124906,0.0117942,1.16798e-07,1
phnode_full,45,107,0.0113658,0.0151338,1.16888e-07,1
